OBJT_ID,FCLTY_TY,MNG_INST,INS_PURPOS,INS_TYPE,INS_DETAIL,RN_ADRES,ADRES,LAT,LON,LNK_TYPE,FLAG_POL_L,FLAG_SEC_L,FLAG_MNG_L,ADDITION,INS_YEAR,LAST_INSPD,LAST_INSPT,MNG_TEL,FLAG_SERVI,CTPRVN_CD,SGG_CD,EMD_CD,X,Y,DATA_TY
356,비상벨,서울특별시 중구청,방범용,가로변,극동빌딩옆 인도,-,서울특별시 중구 충무로3가 60-1,37.5617,126.9916,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140158,14136640.247,4517692.41818,20230328
357,비상벨,서울특별시 중구청,방범용,가로변,남산스퀘어앞,-,서울특별시 중구 충무로3가 103-1,37.562,126.9905,양방향,N,N,N,-,2019,20230328,Y,02-3396-8045,N,11,11140,11140158,14136517.7956,4517734.54764,20230328
358,비상벨,서울특별시 중구청,방범용,가로변,건물 앞 가로등,-,서울특별시 중구 초동 53-17,37.5634,126.9918,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140159,14136662.5109,4517931.15406,20230328
359,비상벨,서울특별시 중구청,방범용,가로변,나인트리프리미어호텔 앞 사거리,-,서울특별시 중구 초동 122-3,37.5641,126.9912,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140159,14136595.7192,4518029.45865,20230328
360,비상벨,서울특별시 중구청,방범용,가로변,만선 앞,-,서울특별시 중구 초동 22-2,37.5647,126.9922,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140159,14136707.0387,4518113.72046,20230328
361,비상벨,서울특별시 중구청,방범용,가로변,명보사거리,-,서울특별시 중구 초동 27,37.5644,126.9929,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140159,14136784.9624,4518071.58947,20230328
362,비상벨,서울특별시 중구청,방범용,가로변,나인트리호텔 맞은편,-,서울특별시 중구 초동 21-9,37.5646,126.9915,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140159,14136629.1151,4518099.67678,20230328
363,비상벨,서울특별시 중구청,방범용,가로변,안성상사 앞,-,서울특별시 중구 초동 9-4,37.5658,126.9936,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140159,14136862.886,4518268.20222,20230328
364,비상벨,서울특별시 중구청,방범용,가로변,한신엠보싱옆 전신주,-,서울특별시 중구 인현동1가 110-1,37.5639,126.9939,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140160,14136896.2819,4518001.37153,20230328
365,비상벨,서울특별시 중구청,방범용,가로변,매일온천앞 골목,서울특별시 중구 을지로16길 5-12 (인현동1가),서울특별시 중구 인현동1가 51,37.5657,126.9942,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140160,14136929.6777,4518254.15833,20230328
366,비상벨,서울특별시 중구청,방범용,가로변,우리인쇄사앞,-,서울특별시 중구 인현동1가 55-3,37.5655,126.9945,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140160,14136963.0735,4518226.07061,20230328
367,비상벨,서울특별시 중구청,방범용,가로변,포토저널 계단앞,-,서울특별시 중구 저동2가 33-2,37.5639,126.9902,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140161,14136484.3997,4518001.37153,20230328
368,비상벨,서울특별시 중구청,방범용,가로변,이현정 헤어앞,-,서울특별시 중구 신당동 333-119,37.5573,127.0134,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139067.0119,4517074.53884,20230328
369,비상벨,서울특별시 중구청,방범용,가로변,대일퀵서비스 옆 골목,-,서울특별시 중구 신당동 304-148,37.5639,127.0121,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138922.2966,4518001.37153,20230328
370,비상벨,서울특별시 중구청,방범용,가로변,각산타운앞,-,서울특별시 중구 신당동 346-489,37.5533,127.0146,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139200.5953,4516512.86201,20230328
371,비상벨,서울특별시 중구청,방범용,가로변,수암유치원앞,-,서울특별시 중구 신당동 844-8,37.5496,127.0122,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14138933.4285,4515993.33779,20230328
372,비상벨,서울특별시 중구청,방범용,가로변,아크릴 앞,서울특별시 중구 다산로39길 55 (신당동),서울특별시 중구 신당동 233-2,37.5646,127.0129,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139011.3522,4518099.67678,20230328
373,비상벨,서울특별시 중구청,방범용,가로변,황금하이츠빌라 전신주 옆,-,서울특별시 중구 신당동 432-745,37.5498,127.0068,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138332.3033,4516021.41952,20230328
374,비상벨,서울특별시 중구청,방범용,가로변,벨포스트 앞 사거리,-,서울특별시 중구 신당동 204-8,37.5677,127.0127,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14138989.0883,4518535.03972,20230328
375,비상벨,서울특별시 중구청,방범용,가로변,마을마당 앞 장수빌라,-,서울특별시 중구 신당동 349-202,37.5527,127.0128,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139000.2202,4516428.61309,20230328
376,비상벨,서울특별시 중구청,방범용,가로변,주택가 골목,-,서울특별시 중구 신당동 833,37.5548,127.0071,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138365.6991,4516723.48729,20230328
377,비상벨,서울특별시 중구청,방범용,가로변,신당동 각산타워 앞,-,서울특별시 중구 신당동 432-1889,37.552,127.0045,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138076.2685,4516330.32354,20230328
378,비상벨,서울특별시 중구청,방범용,가로변,구립신당3동 어린이집,-,서울특별시 중구 신당동 366-480,37.5464,127.0087,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138543.8103,4515544.04033,20230328
379,비상벨,서울특별시 중구청,방범용,가로변,다나약국 앞 사거리,-,서울특별시 중구 신당동 372-12,37.5533,127.0112,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14138822.109,4516512.86201,20230328
380,비상벨,서울특별시 중구청,방범용,가로변,다세대주택 앞 전신주,-,서울특별시 중구 신당동 400-11,37.5579,127.0095,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138632.8659,4517158.79296,20230328
381,비상벨,서울특별시 중구청,방범용,가로변,외환은행 앞 이정표,-,서울특별시 중구 신당동 361-62,37.5551,127.0102,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14138710.7896,4516765.61285,20230328
382,비상벨,서울특별시 중구청,방범용,가로변,주택가 의류수거함 옆,서울특별시 중구 청구로3다길 16 (신당동),서울특별시 중구 신당동 330-301,37.5576,127.0157,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139323.0468,4517116.66582,20230328
383,비상벨,서울특별시 중구청,방범용,공원,청구동마을마당,-,서울특별시 중구 신당동 333-370,37.5561,127.0164,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139400.9704,4516906.03263,20230328
384,비상벨,서울특별시 중구청,방범용,가로변,전신주 옆,-,서울특별시 중구 신당동 304-217,37.564,127.013,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139022.4841,4518015.41508,20230328
385,비상벨,서울특별시 중구청,방범용,가로변,장원주유소 옆골목 삼거리,서울특별시 중구 동호로15길 21-8 (신당동),서울특별시 중구 신당동 431-12,37.5559,127.0089,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140162,14138566.0742,4516877.94852,20230328
386,비상벨,서울특별시 중구청,방범용,가로변,주택 옆,-,서울특별시 중구 신당동 432-1649,37.5498,127.0059,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138232.1157,4516021.41952,20230328
387,비상벨,서울특별시 중구청,방범용,가로변,APPIA 빌딩 앞,-,서울특별시 중구 신당동 62-37,37.5617,127.0204,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139846.2484,4517692.41818,20230328
388,비상벨,서울특별시 중구청,방범용,가로변,이편한부동산 삼거리 인도,-,서울특별시 중구 신당동 852-1,37.5606,127.0187,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139657.0052,4517537.94492,20230328
389,비상벨,서울특별시 중구청,방범용,공원,동화어린이공원,-,서울특별시 중구 신당동 852-4,37.5601,127.0182,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139601.3455,4517467.73056,20230328
390,비상벨,서울특별시 중구청,방범용,공원,응봉근린공원,-,서울특별시 중구 신당동 843-2,37.5576,127.017,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14139467.7621,4517116.66582,20230328
391,비상벨,서울특별시 중구청,방범용,공원,무학봉근린공원,-,서울특별시 중구 신당동 산 12-75,37.5625,127.0245,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140162,14140302.6583,4517804.76379,20230328
392,비상벨,서울특별시 중구청,방범용,가로변,우석아파트 301호앞,서울특별시 중구 동호로11바길 42 (신당동),서울특별시 중구 신당동 432-2014,37.5503,127.0055,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138187.5879,4516091.62418,20230328
393,비상벨,서울특별시 중구청,방범용,가로변,아트문구 앞,서울특별시 중구 난계로 127-1 (신당동),서울특별시 중구 신당동 85-110,37.5633,127.0239,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14140235.8666,4517917.11062,20230328
394,비상벨,서울특별시 중구청,방범용,가로변,마루소공원앞,-,서울특별시 중구 신당동 432-1918,37.5512,127.0045,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138076.2685,4516217.99375,20230328
395,비상벨,서울특별시 중구청,방범용,가로변,버티공영주차장 뒷골목,-,서울특별시 중구 신당동 432-1642,37.5489,127.0065,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138298.9074,4515895.05232,20230328
396,비상벨,서울특별시 중구청,방범용,공원,응봉공원,-,서울특별시 중구 신당동 844-10,37.5488,127.0104,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138733.0535,4515881.01161,20230328
397,비상벨,서울특별시 중구청,방범용,가로변,동산초등학교 정문앞,-,서울특별시 중구 신당동 333-761,37.556,127.0174,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139512.2899,4516891.99057,20230328
398,비상벨,서울특별시 중구청,방범용,가로변,세탁소앞오거리,서울특별시 중구 다산로28길 10 (신당동),서울특별시 중구 신당동 310-5,37.5597,127.0141,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14139144.9356,4517411.55941,20230328
399,비상벨,서울특별시 중구청,방범용,가로변,골목길,서울특별시 중구 다산로28길 18 (신당동),서울특별시 중구 신당동 311-1,37.5595,127.0146,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14139200.5953,4517383.47395,20230328
400,비상벨,서울특별시 중구청,방범용,가로변,무학치안센터 옆,-,서울특별시 중구 신당동 304-712,37.5623,127.0143,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139167.1995,4517776.67728,20230328
401,비상벨,서울특별시 중구청,방범용,가로변,충현 어린이공원 앞,서울특별시 중구 동호로11라길 33 (신당동),서울특별시 중구 신당동 432-1937,37.5519,127.005,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138131.9282,4516316.28224,20230328
402,비상벨,서울특별시 중구청,방범용,가로변,약수시장 사거리,-,서울특별시 중구 신당동 372-12,37.5526,127.0108,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138777.5812,4516414.57167,20230328
403,비상벨,서울특별시 중구청,방범용,가로변,패밀리마트앞,-,서울특별시 중구 신당동 390-59,37.5609,127.0118,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14138888.9007,4517580.07377,20230328
404,비상벨,서울특별시 중구청,방범용,가로변,장원중학교 후문 앞,-,서울특별시 중구 신당동 432-457,37.5525,127.0053,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138165.324,4516400.53026,20230328
405,비상벨,서울특별시 중구청,방범용,가로변,신당동 효성빌라 앞,서울특별시 중구 동호로11마길 25 (신당동),서울특별시 중구 신당동 432-973,37.5509,127.0064,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138287.7755,4516175.87039,20230328
406,비상벨,서울특별시 중구청,방범용,가로변,이엠빌리지 부근,-,서울특별시 중구 신당동 393-28,37.5625,127.0099,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138677.3937,4517804.76379,20230328
407,비상벨,서울특별시 중구청,방범용,가로변,삼원부동산앞,-,서울특별시 중구 신당동 379-3,37.5579,127.0116,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140162,14138866.6368,4517158.79296,20230328
408,비상벨,서울특별시 중구청,방범용,가로변,신당약국앞,-,서울특별시 중구 신당동 390-59,37.5621,127.0103,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140162,14138721.9215,4517748.59084,20230328
409,비상벨,서울특별시 중구청,방범용,가로변,다산공원 옆,-,서울특별시 중구 신당동 120,37.5642,127.0192,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139712.665,4518043.50224,20230328
410,비상벨,서울특별시 중구청,방범용,가로변,충현공영주차장 앞,"서울특별시 중구 동호로11나길 47 (신당동,충현공영주차장)",서울특별시 중구 신당동 432-1206,37.5523,127.0057,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138209.8518,4516372.44752,20230328
411,비상벨,서울특별시 중구청,방범용,가로변,좋은약국 앞 전신주,서울특별시 중구 다산로 114-8 (신당동),서울특별시 중구 신당동 368-58,37.5539,127.0107,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138766.4493,4516597.11162,20230328
412,비상벨,서울특별시 중구청,방범용,가로변,센스악세사리 사거리,-,서울특별시 중구 신당동 251-102,37.5672,127.0138,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139111.5397,4518464.81867,20230328
413,비상벨,서울특별시 중구청,방범용,가로변,주택가 골목,서울특별시 중구 다산로39길 71 (신당동),서울특별시 중구 신당동 233-1,37.5646,127.0119,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14138900.0327,4518099.67678,20230328
414,비상벨,서울특별시 중구청,방범용,가로변,서울컴퓨터크리닝 앞,-,서울특별시 중구 신당동 333-118,37.5573,127.0146,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14139200.5953,4517074.53884,20230328
415,비상벨,서울특별시 중구청,방범용,가로변,키드 앞,-,서울특별시 중구 신당동 432-1631,37.5488,127.0068,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138332.3033,4515881.01161,20230328
416,비상벨,서울특별시 중구청,방범용,가로변,마로케트앞 골목 사거리,-,서울특별시 중구 신당동 400-11,37.5602,127.0104,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14138733.0535,4517481.7734,20230328
417,비상벨,서울특별시 중구청,방범용,가로변,종합부동산 앞,-,서울특별시 중구 신당동 156,37.5634,127.0207,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14139879.6442,4517931.15406,20230328
418,비상벨,서울특별시 중구청,방범용,가로변,문화마당 옆,-,서울특별시 중구 신당동 333-857,37.5565,127.0162,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14139378.7065,4516962.20106,20230328
419,비상벨,서울특별시 중구청,방범용,가로변,신당동 명경 아트빌 앞,"서울특별시 중구 동호로11마길 49 (신당동,로얄하이츠빌라)",서울특별시 중구 신당동 432-567,37.5505,127.0052,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140162,14138154.1921,4516119.70617,20230328
420,비상벨,서울특별시 중구청,방범용,가로변,한일유치원,서울특별시 중구 퇴계로88다길 9 (신당동),서울특별시 중구 신당동 67-84,37.563,127.0199,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140162,14139790.5886,4517874.98042,20230328
421,비상벨,서울특별시 중구청,방범용,가로변,수협은행옆,-,서울특별시 중구 신당동 213-11,37.5689,127.0121,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140162,14138922.2966,4518703.57217,20230328
422,비상벨,서울특별시 중구청,방범용,가로변,신당사거리 공영주차장,-,서울특별시 중구 신당동 110,37.5649,127.0169,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140162,14139456.6301,4518141.80789,20230328
423,비상벨,서울특별시 중구청,방범용,가로변,새로나슈퍼앞 사거리,-,서울특별시 중구 신당동 166-1,37.563,127.0229,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140162,14140124.5471,4517874.98042,20230328
424,비상벨,서울특별시 중구청,방범용,가로변,골목길 입구,서울특별시 중구 다산로28가길 12 (신당동),서울특별시 중구 신당동 330-327,37.5592,127.0142,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140162,14139156.0675,4517341.3459,20230328
