관리번호,위도,경도,지역구
행주대교북단_하-076,37.597389,126.809237,강서구
행주대교북단_하-077,37.59771,126.809556,강서구
행주대교북단_하-078,37.598004,126.809849,강서구
행주대교북단_하-079,37.598147,126.809981,강서구
행주대교북단_하-080,37.598515,126.810339,강서구
행주대교북단_하-081,37.598955,126.810771,강서구
행주대교북단_하-082,37.599333,126.811142,강서구
행주대교북단_하-083,37.599743,126.811541,강서구
행주대교북단_하-084,37.600146,126.811937,강서구
행주대교북단_하-085,37.600165,126.811754,강서구
행주대교북단_하-086,37.599835,126.81143,강서구
행주대교북단_하-087,37.599445,126.811045,강서구
행주대교북단_하-088,37.599086,126.810691,강서구
행주대교북단_하-089,37.598677,126.810289,강서구
행주대교북단_하-090,37.5983,126.80992,강서구
행주대교북단_하-091,37.5981,126.809691,강서구
행주대교북단_하-092,37.597812,126.809407,강서구
행주대교북단_하-093,37.597497,126.809099,강서구
행주대교북단_하-094,37.597181,126.808789,강서구
행주대교북단_하-095,37.596851,126.808467,강서구
행주대교북단_하-096,37.596468,126.808091,강서구
현저고가-01,37.571083,126.957027,서대문구
현저고가-02,37.571136,126.95774,서대문구
현저고가-03,37.571246,126.958428,서대문구
현저고가-04,37.571457,126.959072,서대문구
현저고가-05,37.571755,126.959625,서대문구
현저고가-06,37.572056,126.960104,서대문구
현저고가-07,37.572304,126.960616,종로구
현저고가-08,37.572389,126.961206,종로구
현저고가-09,37.572373,126.961808,종로구
현저고가-10,37.572354,126.962411,종로구
현저고가-11,37.572489,126.96209,종로구
현저고가-12,37.572508,126.961492,종로구
현저고가-13,37.572495,126.960846,종로구
현저고가-14,37.572301,126.960236,종로구
현저고가-15,37.571992,126.959751,서대문구
현저고가-16,37.571712,126.959289,서대문구
현저고가-17,37.571453,126.958691,서대문구
현저고가-18,37.571294,126.958035,서대문구
현저고가-19,37.571227,126.95738,서대문구
현저고가-20,37.571579,126.959186,서대문구
현저고가-21,37.571601,126.959261,서대문구
현저고가-22,37.571823,126.95959,서대문구
현저고가-23,37.571856,126.959683,서대문구
현저고가-24,37.572079,126.960016,서대문구
현저고가-25,37.572126,126.96011,서대문구
현저고가-26,37.572373,126.960594,종로구
현저고가-27,37.572377,126.960685,종로구
화곡고가차도-01,37.527015,126.849426,양천구
화곡고가차도-02,37.527331,126.849256,양천구
화곡고가차도-03,37.527653,126.84909,양천구
화곡고가차도-04,37.527982,126.848911,강서구
화곡고가차도-05,37.528307,126.848743,강서구
화곡고가차도-06,37.528637,126.848569,강서구
화곡고가차도-07,37.528994,126.848335,강서구
화곡고가차도-08,37.528791,126.848251,강서구
화곡고가차도-09,37.528401,126.848424,강서구
화곡고가차도-10,37.528084,126.848593,강서구
화곡고가차도-11,37.527741,126.848777,양천구
화곡고가차도-12,37.527425,126.848947,양천구
화곡고가차도-13,37.527114,126.84911,양천구
정릉지하차도-01,37.6119135,126.992091,성북구
정릉지하차도-02,37.6115759,126.9915972,성북구
정릉지하차도-03,37.6113883,126.9917923,성북구
정릉지하차도-04,37.6113847,126.9924266,성북구
정릉지하차도-05,37.6112903,126.9929829,성북구
정릉지하차도-06,37.6116512,126.9930346,성북구
정릉지하차도-07,37.6118187,126.992602,성북구
정릉지하차도-08,37.6118742,126.9917178,성북구
정릉지하차도-09,37.6118392,126.9918315,성북구
정릉지하차도-10,37.6116847,126.991675,성북구
정릉지하차도-11,37.6116658,126.9915733,성북구
정릉지하차도-12,37.6117922,126.9916056,성북구
정릉지하차도-13,37.6117841,126.991719,성북구
화랑고가-01,37.6155396,127.0683299,성북구
화랑고가-02,37.6154557,127.0679798,성북구
화랑고가-03,37.6153808,127.0676183,성북구
화랑고가-04,37.6152967,127.0672342,노원구
화랑고가-05,37.6152125,127.0668501,노원구
화랑고가-06,37.6151374,127.0664659,노원구
화랑고가-07,37.6150623,127.0660818,노원구
화랑고가-08,37.6149871,127.0656862,노원구
화랑고가-09,37.614894,127.0653136,노원구
화랑고가-10,37.6148008,127.0649183,노원구
화랑고가-11,37.6147168,127.0645456,노원구
화랑고가-12,37.6146146,127.0641618,성북구
화랑고가-13,37.6144943,127.0637555,성북구
화랑고가-14,37.6145378,127.0635624,노원구
화랑고가-15,37.6146759,127.0639345,노원구
화랑고가-16,37.6147869,127.0642955,노원구
화랑고가-17,37.61488,127.0646795,노원구
화랑고가-18,37.6149732,127.0650634,노원구
화랑고가-19,37.6150481,127.065425,노원구
화랑고가-20,37.6151142,127.0658093,노원구
화랑고가-21,37.6152073,127.0661932,노원구
화랑고가-22,37.6152824,127.0665661,노원구
화랑고가-23,37.6153755,127.06695,노원구
화랑고가-24,37.6154416,127.0673343,노원구
화랑고가-25,37.6155257,127.0677184,노원구
화랑고가-26,37.6156098,127.0680911,노원구
화랑고가-27,37.6156666,127.0684416,노원구
솔샘지하차도-01,37.6139539,127.0085553,성북구
솔샘지하차도-02,37.6138363,127.0085002,성북구
솔샘지하차도-03,37.6136913,127.0084002,성북구
솔샘지하차도-04,37.6139004,127.0086127,성북구
솔샘지하차도-05,37.6137283,127.008513,성북구
솔샘지하차도-06,37.6139462,127.0087027,성북구
솔샘지하차도-07,37.6136472,127.0085141,성북구
솔샘지하차도-08,37.6138832,127.0087148,성북구
방학지하차도-01,37.662989,127.04363,도봉구
방학지하차도-02,37.6629912,127.043902,도봉구
방학지하차도-03,37.6629935,127.0441853,도봉구
방학지하차도-04,37.6629957,127.0444573,도봉구
방학지하차도-05,37.6629997,127.044956,도봉구
방학지하차도-06,37.6629929,127.0452281,도봉구
방학지하차도-07,37.662977,127.045489,도봉구
방학지하차도-08,37.6629702,127.0457611,도봉구
방학지하차도-09,37.6627998,127.0436324,도봉구
방학지하차도-10,37.662793,127.0439045,도봉구
방학지하차도-11,37.6627773,127.0441881,도봉구
방학지하차도-12,37.6627705,127.0444602,도봉구
방학지하차도-13,37.6627748,127.0449928,도봉구
방학지하차도-14,37.6627769,127.0452535,도봉구
방학지하차도-15,37.6627881,127.0455254,도봉구
방학지하차도-16,37.6627901,127.0457747,도봉구
방학지하차도-17,37.6629337,127.0445828,도봉구
방학지하차도-18,37.6629264,127.0447982,도봉구
방학지하차도-19,37.6628075,127.0445844,도봉구
방학지하차도-20,37.6628089,127.0447544,도봉구
창동지하차도-01,37.652067,127.0490282,도봉구
창동지하차도-02,37.6521326,127.0493334,도봉구
창동지하차도-03,37.6521982,127.0496498,도봉구
창동지하차도-04,37.6522637,127.049955,도봉구
창동지하차도-05,37.6518692,127.0490761,도봉구
창동지하차도-06,37.6519529,127.0494037,도봉구
창동지하차도-07,37.6520456,127.0497198,도봉구
창동지하차도-08,37.6521293,127.0500474,도봉구
창동지하차도-09,37.6517409,127.0476951,도봉구
창동지하차도-10,37.6516569,127.0473336,도봉구
창동지하차도-11,37.6515638,127.0469608,도봉구
창동지하차도-12,37.6514202,127.0470306,도봉구
창동지하차도-13,37.6515042,127.0473922,도봉구
창동지하차도-14,37.6515793,127.0477652,도봉구
창동지하차도-15,37.6519678,127.0490182,도봉구
창동지하차도-16,37.6516973,127.0478657,도봉구
창동지하차도-17,37.6517881,127.0479552,도봉구
창동지하차도-18,37.6516442,127.047991,도봉구
창동지하차도-19,37.6517003,127.0482396,도봉구
창동지하차도-20,37.6519087,127.0483843,도봉구
창동지하차도-21,37.6517568,127.0485449,도봉구
창동지하차도-22,37.6520098,127.0486323,도봉구
창동지하차도-23,37.6518124,127.0487368,도봉구
창동지하차도-24,37.651835,127.0481926,도봉구
녹천지하차도-01,37.646284,127.052592,도봉구
녹천지하차도-02,37.6463169,127.0522063,도봉구
녹천지하차도-03,37.6462867,127.0518101,도봉구
녹천지하차도-04,37.6462836,127.0514249,도봉구
녹천지하차도-05,37.646023,127.0503857,도봉구
녹천지하차도-06,37.6458762,127.0500589,도봉구
녹천지하차도-07,37.6457831,127.0496861,도봉구
녹천지하차도-08,37.6456901,127.0493247,도봉구
녹천지하차도-09,37.6455554,127.0493831,도봉구
녹천지하차도-10,37.6456396,127.0497673,도봉구
녹천지하차도-11,37.6457147,127.0501403,도봉구
녹천지하차도-12,37.6457264,127.0504801,도봉구
녹천지하차도-13,37.645987,127.051508,도봉구
녹천지하차도-14,37.6461068,127.0518464,도봉구
녹천지하차도-15,37.6461549,127.0522197,도봉구
녹천지하차도-16,37.6461398,127.0525825,도봉구
녹천지하차도-17,37.6459407,127.0513612,도봉구
녹천지하차도-18,37.6459127,127.0512369,도봉구
녹천지하차도-19,37.6460612,127.0506571,도봉구
녹천지하차도-20,37.6458451,127.0506712,도봉구
녹천지하차도-21,37.6461634,127.0510411,도봉구
월계1지하차도-01,37.6301493,127.0585859,노원구
월계1지하차도-02,37.6300034,127.0583724,노원구
월계1지하차도-03,37.6298665,127.0581476,노원구
월계1지하차도-04,37.6297206,127.0579342,노원구
월계1지하차도-05,37.6295595,127.0580722,노원구
월계1지하차도-06,37.6297055,127.0582969,노원구
월계1지하차도-07,37.6298424,127.0585218,노원구
월계1지하차도-08,37.6299884,127.0587465,노원구
월계1지하차도-09,37.6306603,127.0593951,노원구
월계1지하차도-10,37.6307882,127.0596088,노원구
월계1지하차도-11,37.6309249,127.059811,노원구
월계1지하차도-12,37.6310528,127.0600247,노원구
월계1지하차도-13,37.6304813,127.0595447,노원구
월계1지하차도-14,37.6306182,127.0597582,노원구
월계1지하차도-15,37.6307641,127.059983,노원구
월계1지하차도-16,37.630901,127.0601965,노원구
월계1지하차도-17,37.6301897,127.0591405,노원구
월계1지하차도-18,37.6303358,127.0593766,노원구
월계1지하차도-19,37.6302497,127.0587545,노원구
월계1지하차도-20,37.6300884,127.0588585,노원구
월계1지하차도-21,37.6303866,127.0589681,노원구
월계1지하차도-22,37.6305325,127.0591815,노원구
월계2지하차도-01,37.6326182,127.061999,노원구
월계2지하차도-02,37.6327611,127.0618386,노원구
월계2지하차도-03,37.6329131,127.0616894,노원구
월계2지하차도-04,37.633056,127.061529,노원구
월계2지하차도-05,37.6331989,127.0613686,노원구
월계2지하차도-06,37.6333418,127.0612082,노원구
월계2지하차도-07,37.6334938,127.061059,노원구
월계2지하차도-08,37.6336367,127.0608985,노원구
월계2지하차도-09,37.6327093,127.0621225,노원구
월계2지하차도-10,37.6328522,127.0619621,노원구
월계2지하차도-11,37.6329861,127.0618018,노원구
월계2지하차도-12,37.633129,127.0616414,노원구
월계2지하차도-13,37.6332719,127.0614809,노원구
월계2지하차도-14,37.6334148,127.0613205,노원구
월계2지하차도-15,37.6335487,127.0611602,노원구
월계2지하차도-16,37.6336916,127.0609998,노원구
월계2지하차도-17,37.6325203,127.0621475,노원구
월계2지하차도-18,37.6323952,127.0622737,노원구
월계3지하차도-01,37.6310157,127.0632993,노원구
월계3지하차도-02,37.6312136,127.0632629,노원구
월계3지하차도-03,37.6314114,127.0632037,노원구
월계3지하차도-04,37.6316092,127.0631446,노원구
월계3지하차도-05,37.6317975,127.063029,노원구
월계3지하차도-06,37.6319945,127.0628792,노원구
월계3지하차도-07,37.6321464,127.0627187,노원구
월계3지하차도-08,37.6308182,127.0633924,노원구
월계3지하차도-09,37.6305216,127.0634868,노원구
월계3지하차도-10,37.630234,127.063581,노원구
월계3지하차도-11,37.6299373,127.0636641,노원구
월계3지하차도-12,37.6296408,127.0637584,노원구
월계3지하차도-13,37.6296215,127.0636,노원구
월계3지하차도-14,37.6299182,127.063517,노원구
월계3지하차도-15,37.6302148,127.063434,노원구
월계3지하차도-16,37.6305024,127.0633398,노원구
월계3지하차도-17,37.6307991,127.0632567,노원구
월계3지하차도-18,37.6309967,127.0631749,노원구
월계3지하차도-19,37.6311763,127.0631047,노원구
월계3지하차도-20,37.6313649,127.063023,노원구
월계3지하차도-21,37.6315446,127.0629528,노원구
월계3지하차도-22,37.6317421,127.062871,노원구
월계3지하차도-23,37.6319032,127.0627217,노원구
월계3지하차도-24,37.6320644,127.0626064,노원구
월계3지하차도-25,37.6308716,127.0633011,노원구
월계3지하차도-26,37.6307187,127.0633484,노원구
월계3지하차도-27,37.6305659,127.0633956,노원구
하계지하차도-01,37.6323038,127.0700923,노원구
하계지하차도-02,37.6326898,127.0699062,노원구
하계지하차도-03,37.6330667,127.0697203,노원구
하계지하차도-04,37.6334527,127.0695342,노원구
